ns,path,pollution_type,ko_value,ja_value,en_value,ko_length,suggested_ko
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineTemplate,LATIN_LONG,Line Template,Line Template,Line Template,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.lineTestSend,LATIN_LONG,Line Test Send,Line Test Send,Line Test Send,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktBudgetAction,LATIN_LONG,Mkt Budget Action,Mkt Budget Action,Mkt Budget Action,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktHighRoas,LATIN_LONG,Mkt High Roas,Mkt High Roas,Mkt High Roas,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktHighRoasSub,LATIN_LONG,Mkt High Roas Sub,Mkt High Roas Sub,Mkt High Roas Sub,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktHubAction,LATIN_LONG,Mkt Hub Action,Mkt Hub Action,Mkt Hub Action,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktLowRoas,LATIN_LONG,Mkt Low Roas,Mkt Low Roas,Mkt Low Roas,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktOptimizeNow,LATIN_LONG,Mkt Optimize Now,Mkt Optimize Now,Mkt Optimize Now,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.mktRulesActive,LATIN_LONG,Mkt Rules Active,Mkt Rules Active,Mkt Rules Active,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.nodeConfig,LATIN_LONG,Node Config,Node Config,Node Config,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.nodeName,LATIN_LONG,Node Name,Node Name,Node Name,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.ordersAiRun,LATIN_LONG,Orders Ai Run,Orders Ai Run,Orders Ai Run,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.ordersAiSub,LATIN_LONG,Orders Ai Sub,Orders Ai Sub,Orders Ai Sub,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.ordersCampaignAction,LATIN_LONG,Orders Campaign Action,Orders Campaign Action,Orders Campaign Action,22,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.recentTriggers,LATIN_LONG,Recent Triggers,Recent Triggers,Recent Triggers,15,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerType,LATIN_LONG,Trigger Type,Trigger Type,Trigger Type,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.birthday,LATIN_LONG,🎂 Birthday,🎂 Birthday,🎂 Birthday,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.cart_abandoned,LATIN_LONG,🛒 Cart Abandoned,🛒 Cart Abandoned,🛒 Cart Abandoned,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.churned,LATIN_LONG,😴 Churn Risk Customer,😴 Churn Risk Customer,😴 Churn Risk Customer,22,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.purchase,LATIN_LONG,✅ Purchase Complete,✅ Purchase Complete,✅ Purchase Complete,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.segment_entered,LATIN_LONG,📌 Segment Entry,📌 Segment Entry,📌 Segment Entry,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.banner.triggerTypes.signup,LATIN_LONG,🌱 New Signup,🌱 New Signup,🌱 New Signup,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.bulkAction,LATIN_LONG,Bulk Action,Bulk Action,Bulk Action,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiHistoryList,LATIN_LONG,AI Analysis History,AI Analysis History,AI Analysis History,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.aiSummary,LATIN_LONG,AI Analysis Summary,AI Analysis Summary,AI Analysis Summary,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.avgTime,LATIN_LONG,Avg Time,Avg Time,Avg Time,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeOpProfit,LATIN_LONG,Badge Op Profit,Badge Op Profit,Badge Op Profit,15,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.badgeOrders,LATIN_LONG,Badge Orders,Badge Orders,Badge Orders,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.bizGoalSetting,LATIN_LONG,Biz Goal Setting,Biz Goal Setting,Biz Goal Setting,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.brandAwarenessDesc,LATIN_LONG,Brand Awareness Desc,Brand Awareness Desc,Brand Awareness Desc,20,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.channelRoleDef,LATIN_LONG,Channel Role Definition,Channel Role Definition,Channel Role Definition,23,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chBlog,LATIN_LONG,Ch Blog,Ch Blog,Ch Blog,7,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chCommunity,LATIN_LONG,Ch Community,Ch Community,Ch Community,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.checklist,LATIN_LONG,Key Action Items,Key Action Items,Key Action Items,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkCostPerf,LATIN_LONG,Cost vs Performance Check,Cost vs Performance Check,Cost vs Performance Check,25,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkEff,LATIN_LONG,Campaign Efficiency Check,Campaign Efficiency Check,Campaign Efficiency Check,25,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chkImprove,LATIN_LONG,Identify Items for Improvement,Identify Items for Improvement,Identify Items for Improvement,30,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chSearchAds,LATIN_LONG,Ch Search Ads,Ch Search Ads,Ch Search Ads,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.chSnsAds,LATIN_LONG,Ch Sns Ads,Ch Sns Ads,Ch Sns Ads,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.claudeAiDesc,LATIN_LONG,Claude Ai Desc,Claude Ai Desc,Claude Ai Desc,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.claudeAiTitle,LATIN_LONG,Claude Ai Title,Claude Ai Title,Claude Ai Title,15,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.clickSelect,LATIN_LONG,Click Select,Click Select,Click Select,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityAct,LATIN_LONG,Community Act,Community Act,Community Act,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityGrowth,LATIN_LONG,Community Growth,Community Growth,Community Growth,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.communityKpi,LATIN_LONG,Community Kpi,Community Kpi,Community Kpi,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentEngage,LATIN_LONG,Content Engage,Content Engage,Content Engage,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentImpressions,LATIN_LONG,Content Impressions,Content Impressions,Content Impressions,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentInterest,LATIN_LONG,Content Interest,Content Interest,Content Interest,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.contentKpi,LATIN_LONG,Content Kpi,Content Kpi,Content Kpi,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.ctr,LATIN_LONG,Click-through Rate (CTR),Click-through Rate (CTR),Click-through Rate (CTR),24,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.currentMonth,LATIN_LONG,Current Month,Current Month,Current Month,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descBrandReach,LATIN_LONG,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,Large-scale brand exposure through SNS platform ads,51,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCaptureIntent,LATIN_LONG,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,Target users with high purchase intent via search algorithms,60,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descConvRate,LATIN_LONG,Conversion Rate vs Target,Conversion Rate vs Target,Conversion Rate vs Target,25,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCpa,LATIN_LONG,Desc Cpa,Desc Cpa,Desc Cpa,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCpc,LATIN_LONG,Desc Cpc,Desc Cpc,Desc Cpc,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCtr,LATIN_LONG,Desc Ctr,Desc Ctr,Desc Ctr,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descCustRel,LATIN_LONG,Secure customer loyalty through community activities,Secure customer loyalty through community activities,Secure customer loyalty through community activities,52,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descInfoTrust,LATIN_LONG,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,Build expertise and trust through problem-solving content,57,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.descRoas,LATIN_LONG,Desc Roas,Desc Roas,Desc Roas,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintConvRate,LATIN_LONG,Hint Conv Rate,Hint Conv Rate,Hint Conv Rate,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCpa,LATIN_LONG,Hint Cpa,Hint Cpa,Hint Cpa,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCpc,LATIN_LONG,Hint Cpc,Hint Cpc,Hint Cpc,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintCtr,LATIN_LONG,Hint Ctr,Hint Ctr,Hint Ctr,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.hintRoas,LATIN_LONG,Hint Roas,Hint Roas,Hint Roas,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.improveRecs,LATIN_LONG,Improvement Recommendations,Improvement Recommendations,Improvement Recommendations,27,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.inquiriesPurchases,LATIN_LONG,Inquiries Purchases,Inquiries Purchases,Inquiries Purchases,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.inquiriesPurchasesDesc,LATIN_LONG,Inquiries Purchases Desc,Inquiries Purchases Desc,Inquiries Purchases Desc,24,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.interestConv,LATIN_LONG,Interest Conv,Interest Conv,Interest Conv,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.kakaoGuild,LATIN_LONG,Kakao Guild,Kakao Guild,Kakao Guild,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCpaFull,LATIN_LONG,Lbl Cpa Full,Lbl Cpa Full,Lbl Cpa Full,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCpcFull,LATIN_LONG,Lbl Cpc Full,Lbl Cpc Full,Lbl Cpc Full,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblCtrFull,LATIN_LONG,Lbl Ctr Full,Lbl Ctr Full,Lbl Ctr Full,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.lblRoasFull,LATIN_LONG,Lbl Roas Full,Lbl Roas Full,Lbl Roas Full,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monitorAi,LATIN_LONG,AI Channel Performance Monitoring,AI Channel Performance Monitoring,AI Channel Performance Monitoring,33,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monthlyAi,LATIN_LONG,Monthly Report,Monthly Report,Monthly Report,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.monthlyTrend,LATIN_LONG,Monthly Trend,Monthly Trend,Monthly Trend,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.naverCafe,LATIN_LONG,Naver Cafe,Naver Cafe,Naver Cafe,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.newMembers,LATIN_LONG,New Signups,New Signups,New Signups,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.noData,LATIN_LONG,No Data Available,No Data Available,No data available,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.noHistory,LATIN_LONG,No execution history,No execution history,No execution history,20,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.overallAchieve,LATIN_LONG,Overall Achievement Status,Overall Achievement Status,Overall Achievement Status,26,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.pageViews,LATIN_LONG,Page Views,Page Views,Page Views,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.period,LATIN_LONG,Analysis Period,Analysis Period,Analysis Period,15,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.pleaseSelectGoal,LATIN_LONG,Please Select Goal,Please Select Goal,Please Select Goal,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.postViews,LATIN_LONG,Post Views,Post Views,Post Views,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleBrandReach,LATIN_LONG,Brand Reach,Brand Reach,Brand Reach,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleCaptureIntent,LATIN_LONG,Capture Purchase Intent,Capture Purchase Intent,Capture Purchase Intent,23,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleCustRel,LATIN_LONG,Strengthen Customer Relationships,Strengthen Customer Relationships,Strengthen Customer Relationships,33,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.roleInfoTrust,LATIN_LONG,Info · Trust Building,Info · Trust Building,Info · Trust Building,21,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.searchTraffic,LATIN_LONG,Search Traffic,Search Traffic,Search Traffic,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.selectedGoals,LATIN_LONG,Selected Goals,Selected Goals,Selected Goals,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.seoImpact,LATIN_LONG,Seo Impact,Seo Impact,Seo Impact,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.siteTraffic,LATIN_LONG,Site Traffic,Site Traffic,Site Traffic,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.snsKpiByChannel,LATIN_LONG,Sns Kpi By Channel,Sns Kpi By Channel,Sns Kpi By Channel,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.snsKpiOverview,LATIN_LONG,Sns Kpi Overview,Sns Kpi Overview,Sns Kpi Overview,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabCommunity,LATIN_LONG,Tab Community,Tab Community,Tab Community,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabContent,LATIN_LONG,Tab Content,Tab Content,Tab Content,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabGoals,LATIN_LONG,Tab Goals,Tab Goals,Tab Goals,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabMonitor,LATIN_LONG,Tab Monitor,Tab Monitor,Tab Monitor,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabRoles,LATIN_LONG,Tab Roles,Tab Roles,Tab Roles,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabSetup,LATIN_LONG,Tab Setup,Tab Setup,Tab Setup,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabSns,LATIN_LONG,Tab Sns,Tab Sns,Tab Sns,7,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.tabTargets,LATIN_LONG,Tab Targets,Tab Targets,Tab Targets,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.targetSetup,LATIN_LONG,KPI Target Setting by Channel,KPI Target Setting by Channel,KPI Target Setting by Channel,29,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.targetVsActuals,LATIN_LONG,Target Vs Actuals,Target Vs Actuals,Target Vs Actuals,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.videoViews,LATIN_LONG,Video Views,Video Views,Video Views,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.webTraffic,LATIN_LONG,Web Traffic,Web Traffic,Web Traffic,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.webTrafficDesc,LATIN_LONG,Web Traffic Desc,Web Traffic Desc,Web Traffic Desc,16,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.weeklyAdTrend,LATIN_LONG,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,Weekly Ad Efficiency Trend,26,
pages,pages.marketingIntel.marketingIntel.aiPredict.channelKpiPage.weeklyAi,LATIN_LONG,Weekly Report,Weekly Report,Weekly Report,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.col.churn,LATIN_LONG,Final Churn Status,Final Churn Status,Final Churn Status,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.col.detail,LATIN_LONG,Detail View,Detail View,Detail View,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.col.nextPurchase,LATIN_LONG,Next Purchase,Next Purchase,Next Purchase,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.col.prob30,LATIN_LONG,30-day Churn Probability,30-day Churn Probability,30-day Churn Probability,24,
pages,pages.marketingIntel.marketingIntel.aiPredict.filterAll,LATIN_LONG,Filter All,Filter All,Filter All,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.filterHigh,LATIN_LONG,Filter High,Filter High,Filter High,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.filterLow,LATIN_LONG,Filter Low,Filter Low,Filter Low,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.filterMed,LATIN_LONG,Filter Med,Filter Med,Filter Med,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.bannerDesc,LATIN_LONG,Banner Desc,Banner Desc,Banner Desc,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.bannerTitle,LATIN_LONG,Banner Title,Banner Title,Banner Title,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.consentDate,LATIN_LONG,Consent Date,Consent Date,Consent Date,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.consentNow,LATIN_LONG,Consent Now,Consent Now,Consent Now,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.consentRate,LATIN_LONG,Consent Rate,Consent Rate,Consent Rate,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.cookiePolicy,LATIN_LONG,Cookie Policy,Cookie Policy,Cookie Policy,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.currentConsentStatus,LATIN_LONG,Current Consent Status,Current Consent Status,Current Consent Status,22,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.editSettings,LATIN_LONG,Edit Settings,Edit Settings,Edit Settings,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.noConsentInfo,LATIN_LONG,No Consent Info,No Consent Info,No Consent Info,15,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.notConsented,LATIN_LONG,Not Consented,Not Consented,Not Consented,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.panelSub,LATIN_LONG,Panel Sub,Panel Sub,Panel Sub,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.panelTitle,LATIN_LONG,Panel Title,Panel Title,Panel Title,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.platformStats,LATIN_LONG,Platform Stats,Platform Stats,Platform Stats,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.policyNote1,LATIN_LONG,Policy Note1,Policy Note1,Policy Note1,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.policyNote2,LATIN_LONG,Policy Note2,Policy Note2,Policy Note2,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.policyNote3,LATIN_LONG,Policy Note3,Policy Note3,Policy Note3,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.privacyPolicy,LATIN_LONG,Privacy Policy,Privacy Policy,Privacy Policy,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.gdpr.savePref,LATIN_LONG,Save Pref,Save Pref,Save Pref,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_ActualPaid_9,LATIN_LONG,Txt_ Actual Paid_9,Txt_ Actual Paid_9,Txt_ Actual Paid_9,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_AdCreative_13,LATIN_LONG,Txt_ Ad Creative_13,Txt_ Ad Creative_13,Txt_ Ad Creative_13,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Channelper_15,LATIN_LONG,Txt_ Channelper_15,Txt_ Channelper_15,Txt_ Channelper_15,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_CreatorROI_11,LATIN_LONG,Txt_ Creator R O I_11,Txt_ Creator R O I_11,Txt_ Creator R O I_11,21,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Difference_10,LATIN_LONG,Txt_ Difference_10,Txt_ Difference_10,Txt_ Difference_10,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Engagement_12,LATIN_LONG,Txt_ Engagement_12,Txt_ Engagement_12,Txt_ Engagement_12,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_Percontrac_8,LATIN_LONG,Txt_ Percontrac_8,Txt_ Percontrac_8,Txt_ Percontrac_8,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_ProductPag_14,LATIN_LONG,Txt_ Product Pag_14,Txt_ Product Pag_14,Txt_ Product Pag_14,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.txt_WhitelistA_4,LATIN_LONG,Txt_ Whitelist A_4,Txt_ Whitelist A_4,Txt_ Whitelist A_4,18,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_114,LATIN_LONG,Sum Total,Sum Total,Sum Total,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_81,LATIN_LONG,Action Recommendations,Action Recommendations,Action Recommendations,22,
pages,pages.marketingIntel.marketingIntel.aiPredict.influencerUGC.u_86,LATIN_LONG,UGC Revenue,UGC Revenue,UGC Revenue,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.churnAction,LATIN_LONG,Churn Action,Churn Action,Churn Action,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.churnRisk,LATIN_LONG,Churn Risk Customer,Churn Risk Customer,Churn Risk Customer,19,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.highLtv,LATIN_LONG,High Ltv,High Ltv,High Ltv,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.highLtvSub,LATIN_LONG,High Ltv Sub,High Ltv Sub,High Ltv Sub,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.mlAccuracy,LATIN_LONG,Ml Accuracy,Ml Accuracy,Ml Accuracy,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.mlSub,LATIN_LONG,Ml Sub,Ml Sub,Ml Sub,6,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.revenue,LATIN_LONG,Estimated Revenue,Estimated Revenue,Estimated Revenue,17,
pages,pages.marketingIntel.marketingIntel.aiPredict.kpi.revenueSub,LATIN_LONG,Revenue Sub,Revenue Sub,Revenue Sub,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.liveDB,LATIN_LONG,Live D B,Live D B,Live D B,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.noResults,LATIN_LONG,No Results,No Results,No Results,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.tab.integration,LATIN_LONG,Integration,Integration,Integration,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.alertSuccess,LATIN_LONG,Alert Success,Alert Success,Alert Success,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.btnLaunch,LATIN_LONG,Btn Launch,Btn Launch,Btn Launch,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.btnLaunching,LATIN_LONG,Btn Launching,Btn Launching,Btn Launching,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.btnRetry,LATIN_LONG,Btn Retry,Btn Retry,Btn Retry,9,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.btnReview,LATIN_LONG,Btn Review,Btn Review,Btn Review,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.btnSimulate,LATIN_LONG,Btn Simulate,Btn Simulate,Btn Simulate,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.budgetErr,LATIN_LONG,Budget Err,Budget Err,Budget Err,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.budgetLabel,LATIN_LONG,Budget Label,Budget Label,Budget Label,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.budgetSub,LATIN_LONG,Budget Sub,Budget Sub,Budget Sub,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.campName,LATIN_LONG,Campaign Name,Campaign Name,Campaign Name,13,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catBeauty,LATIN_LONG,Cat Beauty,Cat Beauty,Cat Beauty,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catFashion,LATIN_LONG,Cat Fashion,Cat Fashion,Cat Fashion,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catFood,LATIN_LONG,Cat Food,Cat Food,Cat Food,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catGeneral,LATIN_LONG,Cat General,Cat General,Cat General,11,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catSoftware,LATIN_LONG,Cat Software,Cat Software,Cat Software,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catTech,LATIN_LONG,Cat Tech,Cat Tech,Cat Tech,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.catTravel,LATIN_LONG,Cat Travel,Cat Travel,Cat Travel,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.corporateCard,LATIN_LONG,Corporate Card,Corporate Card,Corporate Card,14,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.estConv,LATIN_LONG,Est Conv,Est Conv,Est Conv,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.estRoas,LATIN_LONG,Estimated Blended ROAS,Estimated Blended ROAS,Estimated Blended ROAS,22,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.expRoas,LATIN_LONG,Exp Roas,Exp Roas,Exp Roas,8,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.launchSub,LATIN_LONG,Launch Sub,Launch Sub,Launch Sub,10,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.launchTitle,LATIN_LONG,Launch Title,Launch Title,Launch Title,12,
pages,pages.marketingIntel.marketingIntel.aiPredict.unified.mainTitle,LATIN_LONG,Main Title,Main Title,Main Title,10,
